TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths,IsOverdraft
119,Cust7120,Acc57516,Loan,Withdrawal,Savings Account,Firm C,Central,Manager 1,2023-07-14,22144.38681,91802.42693,0.334610413,350,41,False
28,Cust5609,Acc40952,Savings,Deposit,Savings Account,Firm D,West,Manager 4,2023-06-19,36348.96945,132939.5777,0.812748644,571,239,False
9,Cust4769,Acc57516,Loan,Transfer,Mutual Fund,Firm A,West,Manager 1,2023-01-09,61931.41039,65808.57213,0.33469983,369,44,False
179,Cust5574,Acc91220,Credit,Withdrawal,Mutual Fund,Firm C,South,Manager 2,2023-05-21,100228.9327,75252.76701,0.180185374,622,173,False
144,Cust6525,Acc57597,Credit,Withdrawal,Mutual Fund,Firm A,East,Manager 3,2024-03-12,65675.16068,61615.35158,0.265237013,678,222,False
1,Cust8250,Acc64022,Savings,Transfer,Home Loan,Firm D,South,Manager 1,2023-01-10,15894.3895,63867.60161,0.524646459,534,118,False
25,Cust4461,Acc57516,Savings,Deposit,Home Loan,Firm B,East,Manager 1,2023-03-07,55852.17639,75913.89607,0.372151781,334,104,False
189,Cust1768,Acc28292,Savings,Withdrawal,Personal Loan,Firm C,East,Manager 1,2024-02-04,33302.06593,41455.02308,0.581711387,475,156,False
8,Cust3015,Acc74656,Current,Payment,Mutual Fund,Firm D,West,Manager 2,2023-03-13,65461.85067,112234.454,0.641750783,793,79,False
176,Cust7173,Acc49774,Current,Withdrawal,Personal Loan,Firm E,West,Manager 2,2024-06-21,49810.59666,128768.0723,0.528388465,848,125,False
104,Cust5912,Acc78581,Loan,Transfer,Mutual Fund,Firm D,North,Manager 2,2024-04-21,48810.95375,31021.66996,0.442065977,672,142,False
62,Cust4360,Acc41829,Savings,Payment,Credit Card,Firm A,South,Manager 2,2023-08-04,16980.58672,115785.9971,0.756053189,491,214,False
62,Cust6549,Acc34119,Current,Deposit,Savings Account,Firm D,West,Manager 3,2023-11-29,66165.36577,76612.30548,0.524411235,638,57,False
71,Cust2464,Acc49422,Savings,Deposit,Personal Loan,Firm A,Central,Manager 4,2023-03-10,58305.63405,65300.88503,0.404551256,755,213,False
88,Cust9216,Acc50817,Savings,Transfer,Mutual Fund,Firm E,West,Manager 4,2023-08-17,62540.67289,81351.24029,0.322537654,516,116,False
172,Cust3059,Acc45907,Current,Transfer,Credit Card,Firm B,North,Manager 1,2023-04-19,37151.02853,49881.85269,0.341215423,508,14,False
182,Cust3315,Acc18057,Current,Transfer,Mutual Fund,Firm D,South,Manager 2,2023-08-22,95085.49191,49099.26091,0.338703926,830,118,False
152,Cust9754,Acc83581,Credit,Payment,Savings Account,Firm B,North,Manager 4,2024-02-09,32893.14291,91895.02715,0.366114556,807,121,False
109,Cust6937,Acc49774,Savings,Deposit,Credit Card,Firm E,West,Manager 2,2023-12-24,31528.02618,-12788.35883,0.521741994,667,64,True
126,Cust1467,Acc52131,Loan,Transfer,Savings Account,Firm D,Central,Manager 2,2023-11-18,55679.71054,147854.58,0.794659647,595,208,False
85,Cust1913,Acc34568,Loan,Payment,Mutual Fund,Firm E,West,Manager 4,2023-05-26,13612.2447,29300.88075,0.633351945,369,220,False
138,Cust7481,Acc16664,Loan,Payment,Mutual Fund,Firm E,West,Manager 4,2023-08-18,64015.71736,81324.50861,0.784251421,755,239,False
150,Cust4126,Acc83581,Credit,Withdrawal,Home Loan,Firm A,West,Manager 4,2023-09-30,55700.15721,81514.36078,0.211780804,635,192,False
121,Cust6350,Acc74656,Loan,Deposit,Savings Account,Firm D,West,Manager 1,2024-03-02,38286.96698,73908.05985,0.44047751,461,59,False
147,Cust8461,Acc71426,Savings,Payment,Savings Account,Firm D,North,Manager 4,2023-02-10,65769.60847,56114.80238,0.689778118,516,19,False
33,Cust9248,Acc70314,Loan,Payment,Savings Account,Firm C,Central,Manager 2,2023-05-12,74731.5947,40821.05509,0.342314514,483,64,False
100,Cust8344,Acc32890,Loan,Transfer,Savings Account,Firm E,North,Manager 4,2024-04-25,53738.39261,97043.62788,0.760380584,498,151,False
3,Cust5920,Acc97411,Current,Payment,Credit Card,Firm C,West,Manager 2,2024-02-06,116999.2825,50412.19809,0.308835929,656,150,False
99,Cust4584,Acc54589,Savings,Withdrawal,Credit Card,Firm B,South,Manager 1,2024-04-01,783.0180326,88334.93213,0.196849473,324,68,False
74,Cust4003,Acc45521,Savings,Payment,Credit Card,Firm E,East,Manager 1,2023-01-21,95510.0056,61292.71908,0.508103235,724,167,False
49,Cust8461,Acc40939,Loan,Payment,Mutual Fund,Firm D,South,Manager 4,2023-08-17,61186.3708,44963.36252,0.554191762,626,28,False
191,Cust6549,Acc92360,Current,Deposit,Mutual Fund,Firm A,South,Manager 2,2023-05-08,32959.52948,53532.43173,0.53806503,696,127,False
199,Cust3609,Acc18140,Savings,Withdrawal,Mutual Fund,Firm E,North,Manager 3,2023-02-17,38542.74767,17809.78439,0.0,412,226,False
194,Cust1121,Acc52650,Savings,Withdrawal,Personal Loan,Firm E,East,Manager 3,2023-09-08,106407.0472,92229.28588,0.386112007,633,61,False
31,Cust4780,Acc53466,Credit,Transfer,Mutual Fund,Firm A,Central,Manager 2,2023-03-10,17842.12843,161904.9277,0.110084032,392,89,False
100,Cust2018,Acc39544,Loan,Deposit,Mutual Fund,Firm D,West,Manager 3,2023-07-17,82104.19903,36075.19223,0.616151423,652,111,False
192,Cust9754,Acc29356,Savings,Withdrawal,Personal Loan,Firm D,West,Manager 2,2023-08-17,9452.622638,72853.25785,0.51418282,391,170,False
91,Cust4584,Acc48303,Savings,Deposit,Mutual Fund,Firm D,Central,Manager 1,2024-06-11,16865.69605,50931.98435,0.119595479,593,175,False
47,Cust4201,Acc69323,Credit,Withdrawal,Savings Account,Firm E,West,Manager 1,2024-06-22,130726.9141,116386.8904,0.896905228,388,181,False
27,Cust6837,Acc46655,Loan,Deposit,Mutual Fund,Firm E,East,Manager 3,2023-10-26,5325.342843,23444.60265,0.681428976,438,119,False
70,Cust3015,Acc47099,Loan,Transfer,Home Loan,Firm A,Central,Manager 2,2024-01-29,39472.59215,45047.16432,0.429387151,611,223,False
142,Cust5320,Acc46655,Current,Withdrawal,Savings Account,Firm E,East,Manager 1,2024-02-13,73345.93313,128689.8729,0.693720036,797,126,False
85,Cust8279,Acc29231,Credit,Transfer,Mutual Fund,Firm A,South,Manager 3,2024-03-22,3020.352409,89355.51223,0.758318413,821,15,False
11,Cust8461,Acc60432,Current,Withdrawal,Credit Card,Firm E,Central,Manager 3,2023-02-17,119878.305,72041.03969,0.437613321,772,217,False
44,Cust1121,Acc41829,Credit,Withdrawal,Personal Loan,Firm C,East,Manager 4,2023-10-26,97933.33752,98317.05068,0.240792112,411,78,False
160,Cust3059,Acc28292,Current,Payment,Mutual Fund,Firm E,South,Manager 4,2023-05-11,63072.38174,35088.75351,0.283857785,486,215,False
37,Cust1042,Acc28295,Current,Payment,Personal Loan,Firm E,West,Manager 3,2023-03-26,25289.82472,40794.07619,0.515020096,549,238,False
101,Cust2464,Acc53865,Loan,Deposit,Mutual Fund,Firm C,South,Manager 4,2023-07-19,23936.04314,59787.07004,0.474789344,656,164,False
